,date,hour,energy_kWh
25082,2018-02-03,1,1.69
25083,2018-02-03,2,1.31
25084,2018-02-03,3,1.76
25085,2018-02-03,4,1.67
25086,2018-02-03,5,1.44
25087,2018-02-03,6,2.0
25088,2018-02-03,7,1.67
25089,2018-02-03,8,2.41
25090,2018-02-03,9,1.75
25091,2018-02-03,10,1.33
25092,2018-02-03,11,1.76
25093,2018-02-03,12,1.26
25094,2018-02-03,13,1.69
25095,2018-02-03,14,1.32
25096,2018-02-03,15,2.26
25097,2018-02-03,16,2.42
25098,2018-02-03,17,2.76
25099,2018-02-03,18,3.42
25100,2018-02-03,19,2.09
25101,2018-02-03,20,2.39
25102,2018-02-03,21,1.84
25103,2018-02-03,22,2.65
25104,2018-02-03,23,1.69
25105,2018-02-04,0,1.74
25106,2018-02-04,1,1.57
25107,2018-02-04,2,1.08
25108,2018-02-04,3,1.65
25109,2018-02-04,4,1.26
25110,2018-02-04,5,1.63
25111,2018-02-04,6,1.71
25112,2018-02-04,7,2.05
25113,2018-02-04,8,2.05
25114,2018-02-04,9,2.21
25115,2018-02-04,10,1.67
25116,2018-02-04,11,2.47
25117,2018-02-04,12,1.67
25118,2018-02-04,13,1.79
25119,2018-02-04,14,1.385
25120,2018-02-04,15,1.57
25121,2018-02-04,16,1.86
25122,2018-02-04,17,1.74
25123,2018-02-04,18,2.67
25124,2018-02-04,19,2.56
25125,2018-02-04,20,2.21
25126,2018-02-04,21,1.87
25127,2018-02-04,22,3.18
25128,2018-02-04,23,4.06
25129,2018-02-05,0,1.55
25130,2018-02-05,1,1.54
25131,2018-02-05,2,1.58
25132,2018-02-05,3,1.07
25133,2018-02-05,4,1.75
25134,2018-02-05,5,1.4
25135,2018-02-05,6,1.43
25136,2018-02-05,7,2.84
25137,2018-02-05,8,3.2
25138,2018-02-05,9,1.8
25139,2018-02-05,10,1.53
25140,2018-02-05,11,1.85
25141,2018-02-05,12,1.3
25142,2018-02-05,13,1.81
25143,2018-02-05,14,1.45
25144,2018-02-05,15,1.26
25145,2018-02-05,16,1.76
25146,2018-02-05,17,2.11
25147,2018-02-05,18,2.83
25148,2018-02-05,19,2.36
25149,2018-02-05,20,1.98
25150,2018-02-05,21,2.24
25151,2018-02-05,22,3.75
25152,2018-02-05,23,1.85
25153,2018-02-06,0,1.71
25154,2018-02-06,1,1.28
25155,2018-02-06,2,1.29
25156,2018-02-06,3,1.68
25157,2018-02-06,4,1.24
25158,2018-02-06,5,1.89
25159,2018-02-06,6,1.44
25160,2018-02-06,7,3.23
25161,2018-02-06,8,1.94
25162,2018-02-06,9,1.27
25163,2018-02-06,10,1.52
25164,2018-02-06,11,1.53
25165,2018-02-06,12,1.53
25166,2018-02-06,13,1.49
25167,2018-02-06,14,1.69
25168,2018-02-06,15,1.22
25169,2018-02-06,16,1.73
25170,2018-02-06,17,2.64
25171,2018-02-06,18,2.96
25172,2018-02-06,19,1.93
25173,2018-02-06,20,1.97
25174,2018-02-06,21,2.27
25175,2018-02-06,22,1.85
25176,2018-02-06,23,1.63
25177,2018-02-07,0,1.36
25178,2018-02-07,1,1.62
25179,2018-02-07,2,1.21
25180,2018-02-07,3,1.72
25181,2018-02-07,4,1.22
25182,2018-02-07,5,1.79
25183,2018-02-07,6,1.18
25184,2018-02-07,7,2.48
25185,2018-02-07,8,2.37
25186,2018-02-07,9,2.34
25187,2018-02-07,10,3.07
25188,2018-02-07,11,2.02
25189,2018-02-07,12,1.68
25190,2018-02-07,13,1.36
25191,2018-02-07,14,1.99
25192,2018-02-07,15,1.95
25193,2018-02-07,16,1.76
25194,2018-02-07,17,2.7
25195,2018-02-07,18,1.9
25196,2018-02-07,19,2.07
25197,2018-02-07,20,1.49
25198,2018-02-07,21,2.03
25199,2018-02-07,22,1.84
25200,2018-02-07,23,1.4
25201,2018-02-08,0,1.63
25202,2018-02-08,1,1.44
25203,2018-02-08,2,1.23
25204,2018-02-08,3,1.66
25205,2018-02-08,4,1.24
25206,2018-02-08,5,1.55
25207,2018-02-08,6,1.86
25208,2018-02-08,7,2.25
25209,2018-02-08,8,2.23
25210,2018-02-08,9,2.25
25211,2018-02-08,10,1.44
25212,2018-02-08,11,1.2
25213,2018-02-08,12,1.64
25214,2018-02-08,13,0.83
25215,2018-02-08,14,1.38
25216,2018-02-08,15,0.89
25217,2018-02-08,16,1.4
25218,2018-02-08,17,1.67
25219,2018-02-08,18,3.45
25220,2018-02-08,19,2.55
25221,2018-02-08,20,1.99
25222,2018-02-08,21,1.87
25223,2018-02-08,22,2.14
25224,2018-02-08,23,1.63
25225,2018-02-09,0,1.6
25226,2018-02-09,1,1.57
25227,2018-02-09,2,1.48
25228,2018-02-09,3,1.74
25229,2018-02-09,4,1.47
25230,2018-02-09,5,1.9
25231,2018-02-09,6,1.62
25232,2018-02-09,7,2.17
25233,2018-02-09,8,2.36
25234,2018-02-09,9,2.4
25235,2018-02-09,10,2.18
25236,2018-02-09,11,2.51
25237,2018-02-09,12,1.65
25238,2018-02-09,13,1.98
25239,2018-02-09,14,1.85
25240,2018-02-09,15,1.88
25241,2018-02-09,16,2.2
25242,2018-02-09,17,2.21
25243,2018-02-09,18,2.89
25244,2018-02-09,19,3.22
25245,2018-02-09,20,2.32
25246,2018-02-09,21,1.99
25247,2018-02-09,22,2.38
25248,2018-02-09,23,1.95
25249,2018-02-10,0,1.38
25250,2018-02-10,1,1.84
25251,2018-02-10,2,1.59
25252,2018-02-10,3,1.84
25253,2018-02-10,4,1.96
25254,2018-02-10,5,1.65
25255,2018-02-10,6,2.4
25256,2018-02-10,7,1.99
25257,2018-02-10,8,2.18
25258,2018-02-10,9,1.76
25259,2018-02-10,10,2.61
25260,2018-02-10,11,3.59
25261,2018-02-10,12,2.25
25262,2018-02-10,13,1.61
25263,2018-02-10,14,1.98
25264,2018-02-10,15,1.85
25265,2018-02-10,16,1.9
25266,2018-02-10,17,2.55
25267,2018-02-10,18,4.57
25268,2018-02-10,19,2.83
25269,2018-02-10,20,2.5
25270,2018-02-10,21,2.3
25271,2018-02-10,22,2.21
25272,2018-02-10,23,2.06
25273,2018-02-11,0,1.44
25274,2018-02-11,1,1.76
25275,2018-02-11,2,1.6
25276,2018-02-11,3,1.83
25277,2018-02-11,4,1.56
25278,2018-02-11,5,1.73
25279,2018-02-11,6,2.13
25280,2018-02-11,7,2.29
25281,2018-02-11,8,2.22
25282,2018-02-11,9,1.99
25283,2018-02-11,10,2.41
25284,2018-02-11,11,1.95
25285,2018-02-11,12,2.25
25286,2018-02-11,13,1.8
25287,2018-02-11,14,1.99
25288,2018-02-11,15,1.73
25289,2018-02-11,16,2.29
25290,2018-02-11,17,4.46
25291,2018-02-11,18,3.42
25292,2018-02-11,19,2.71
25293,2018-02-11,20,2.48
25294,2018-02-11,21,3.4
25295,2018-02-11,22,2.25
25296,2018-02-11,23,2.49
25297,2018-02-12,0,1.86
25298,2018-02-12,1,1.94
25299,2018-02-12,2,2.02
25300,2018-02-12,3,1.77
25301,2018-02-12,4,2.02
25302,2018-02-12,5,2.1
25303,2018-02-12,6,2.04
25304,2018-02-12,7,2.57
25305,2018-02-12,8,2.51
25306,2018-02-12,9,2.75
25307,2018-02-12,10,2.5
25308,2018-02-12,11,1.97
25309,2018-02-12,12,2.05
25310,2018-02-12,13,1.79
25311,2018-02-12,14,1.79
25312,2018-02-12,15,1.9
25313,2018-02-12,16,2.79
25314,2018-02-12,17,3.12
25315,2018-02-12,18,4.11
25316,2018-02-12,19,3.73
25317,2018-02-12,20,2.68
25318,2018-02-12,21,2.28
25319,2018-02-12,22,2.34
25320,2018-02-12,23,2.39
25321,2018-02-13,0,1.92
25322,2018-02-13,1,1.77
25323,2018-02-13,2,1.96
25324,2018-02-13,3,1.86
25325,2018-02-13,4,2.0
25326,2018-02-13,5,1.96
25327,2018-02-13,6,1.94
25328,2018-02-13,7,2.41
25329,2018-02-13,8,2.59
25330,2018-02-13,9,2.36
25331,2018-02-13,10,2.26
25332,2018-02-13,11,1.32
25333,2018-02-13,12,1.48
25334,2018-02-13,13,1.79
25335,2018-02-13,14,2.09
25336,2018-02-13,15,1.95
25337,2018-02-13,16,2.07
25338,2018-02-13,17,2.29
25339,2018-02-13,18,3.49
25340,2018-02-13,19,2.17
25341,2018-02-13,20,1.99
25342,2018-02-13,21,2.25
25343,2018-02-13,22,2.2
25344,2018-02-13,23,1.97
25345,2018-02-14,0,1.62
25346,2018-02-14,1,1.81
25347,2018-02-14,2,1.9
25348,2018-02-14,3,1.92
25349,2018-02-14,4,1.58
25350,2018-02-14,5,1.83
25351,2018-02-14,6,2.45
25352,2018-02-14,7,2.53
25353,2018-02-14,8,2.24
25354,2018-02-14,9,3.58
25355,2018-02-14,10,2.35
25356,2018-02-14,11,2.15
25357,2018-02-14,12,1.81
25358,2018-02-14,13,2.06
25359,2018-02-14,14,2.11
25360,2018-02-14,15,1.8
25361,2018-02-14,16,2.85
25362,2018-02-14,17,3.5
25363,2018-02-14,18,2.62
25364,2018-02-14,19,2.45
25365,2018-02-14,20,2.08
25366,2018-02-14,21,2.06
25367,2018-02-14,22,2.29
25368,2018-02-14,23,2.31
25369,2018-02-15,0,1.94
25370,2018-02-15,1,1.96
25371,2018-02-15,2,1.86
25372,2018-02-15,3,1.62
25373,2018-02-15,4,1.97
25374,2018-02-15,5,1.56
25375,2018-02-15,6,1.99
25376,2018-02-15,7,2.23
25377,2018-02-15,8,2.0
25378,2018-02-15,9,1.84
25379,2018-02-15,10,2.67
25380,2018-02-15,11,2.39
25381,2018-02-15,12,2.04
25382,2018-02-15,13,2.09
25383,2018-02-15,14,1.59
25384,2018-02-15,15,2.19
25385,2018-02-15,16,2.0
25386,2018-02-15,17,1.78
25387,2018-02-15,18,2.82
25388,2018-02-15,19,2.36
25389,2018-02-15,20,2.43
25390,2018-02-15,21,1.99
25391,2018-02-15,22,2.21
25392,2018-02-15,23,2.26
25393,2018-02-16,0,2.0
25394,2018-02-16,1,1.81
25395,2018-02-16,2,1.58
25396,2018-02-16,3,1.84
25397,2018-02-16,4,1.84
25398,2018-02-16,5,1.66
25399,2018-02-16,6,1.66
25400,2018-02-16,7,2.44
25401,2018-02-16,8,2.03
25402,2018-02-16,9,1.8
25403,2018-02-16,10,3.01
25404,2018-02-16,11,1.79
25405,2018-02-16,12,2.44
25406,2018-02-16,13,2.32
25407,2018-02-16,14,3.0
25408,2018-02-16,15,3.57
25409,2018-02-16,16,1.45
25410,2018-02-16,17,3.01
25411,2018-02-16,18,2.96
25412,2018-02-16,19,2.27
25413,2018-02-16,20,2.32
25414,2018-02-16,21,2.46
25415,2018-02-16,22,2.02
25416,2018-02-16,23,2.07
25417,2018-02-17,0,1.72
25418,2018-02-17,1,1.5
25419,2018-02-17,2,1.66
25420,2018-02-17,3,1.74
25421,2018-02-17,4,1.79
25422,2018-02-17,5,1.71
25423,2018-02-17,6,2.09
25424,2018-02-17,7,2.36
25425,2018-02-17,8,2.46
25426,2018-02-17,9,1.95
25427,2018-02-17,10,1.67
25428,2018-02-17,11,1.8
25429,2018-02-17,12,1.53
25430,2018-02-17,13,2.53
25431,2018-02-17,14,2.54
25432,2018-02-17,15,2.35
25433,2018-02-17,16,2.37
25434,2018-02-17,17,2.73
25435,2018-02-17,18,3.69
25436,2018-02-17,19,2.96
25437,2018-02-17,20,2.09
25438,2018-02-17,21,2.23
25439,2018-02-17,22,2.28
25440,2018-02-17,23,2.65
25441,2018-02-18,0,0.28
25442,2018-02-18,1,1.75
25443,2018-02-18,2,1.8199999999999998
25444,2018-02-18,3,1.9100000000000001
25445,2018-02-18,4,1.8050000000000002
25446,2018-02-18,5,0.67
25447,2018-02-18,6,3.14
25448,2018-02-18,7,2.61
25449,2018-02-18,8,2.85
25450,2018-02-18,9,2.07
25451,2018-02-18,10,2.25
25452,2018-02-18,11,1.88
25453,2018-02-18,12,2.5
25454,2018-02-18,13,2.35
25455,2018-02-18,14,2.02
25456,2018-02-18,15,1.83
25457,2018-02-18,16,2.72
25458,2018-02-18,17,3.54
25459,2018-02-18,18,3.42
25460,2018-02-18,19,2.33
25461,2018-02-18,20,3.35
25462,2018-02-18,21,4.06
25463,2018-02-18,22,2.92
25464,2018-02-18,23,2.28
25465,2018-02-19,0,2.25
25466,2018-02-19,1,2.0
25467,2018-02-19,2,1.98
25468,2018-02-19,3,2.08
25469,2018-02-19,4,1.82
25470,2018-02-19,5,2.11
25471,2018-02-19,6,1.76
25472,2018-02-19,7,2.29
25473,2018-02-19,8,2.43
25474,2018-02-19,9,2.32
25475,2018-02-19,10,2.47
25476,2018-02-19,11,1.7
25477,2018-02-19,12,4.62
25478,2018-02-19,13,1.79
25479,2018-02-19,14,1.97
25480,2018-02-19,15,1.95
25481,2018-02-19,16,3.1
25482,2018-02-19,17,3.16
25483,2018-02-19,18,2.95
25484,2018-02-19,19,2.52
25485,2018-02-19,20,2.65
25486,2018-02-19,21,2.33
25487,2018-02-19,22,3.19
25488,2018-02-19,23,2.76
25489,2018-02-20,0,1.96
25490,2018-02-20,1,2.01
25491,2018-02-20,2,1.76
25492,2018-02-20,3,2.01
25493,2018-02-20,4,1.85
25494,2018-02-20,5,2.07
25495,2018-02-20,6,2.06
25496,2018-02-20,7,3.16
25497,2018-02-20,8,2.28
25498,2018-02-20,9,2.09
25499,2018-02-20,10,1.75
25500,2018-02-20,11,1.74
25501,2018-02-20,12,1.79
25502,2018-02-20,13,2.21
25503,2018-02-20,14,1.7
25504,2018-02-20,15,1.95
25505,2018-02-20,16,1.87
25506,2018-02-20,17,4.01
25507,2018-02-20,18,2.65
25508,2018-02-20,19,1.79
25509,2018-02-20,20,2.27
25510,2018-02-20,21,1.89
25511,2018-02-20,22,2.28
25512,2018-02-20,23,2.6
25513,2018-02-21,0,1.79
25514,2018-02-21,1,2.08
25515,2018-02-21,2,1.81
25516,2018-02-21,3,2.06
25517,2018-02-21,4,1.96
25518,2018-02-21,5,1.95
25519,2018-02-21,6,2.47
25520,2018-02-21,7,2.56
25521,2018-02-21,8,2.39
25522,2018-02-21,9,2.42
25523,2018-02-21,10,2.47
25524,2018-02-21,11,1.79
25525,2018-02-21,12,2.33
25526,2018-02-21,13,1.97
25527,2018-02-21,14,3.17
25528,2018-02-21,15,2.69
25529,2018-02-21,16,1.98
25530,2018-02-21,17,4.46
25531,2018-02-21,18,2.95
25532,2018-02-21,19,2.66
25533,2018-02-21,20,2.28
25534,2018-02-21,21,2.35
25535,2018-02-21,22,2.21
25536,2018-02-21,23,2.13
25537,2018-02-22,0,1.74
25538,2018-02-22,1,1.98
25539,2018-02-22,2,1.85
25540,2018-02-22,3,1.98
25541,2018-02-22,4,1.84
25542,2018-02-22,5,2.01
25543,2018-02-22,6,1.95
25544,2018-02-22,7,2.42
25545,2018-02-22,8,2.38
25546,2018-02-22,9,2.23
25547,2018-02-22,10,1.75
25548,2018-02-22,11,2.18
25549,2018-02-22,12,1.56
25550,2018-02-22,13,2.03
25551,2018-02-22,14,1.71
25552,2018-02-22,15,1.9
25553,2018-02-22,16,2.24
25554,2018-02-22,17,2.66
25555,2018-02-22,18,3.06
25556,2018-02-22,19,2.83
25557,2018-02-22,20,2.28
25558,2018-02-22,21,2.23
25559,2018-02-22,22,2.37
25560,2018-02-22,23,1.82
25561,2018-02-23,0,1.99
25562,2018-02-23,1,1.68
25563,2018-02-23,2,2.03
25564,2018-02-23,3,1.7
25565,2018-02-23,4,2.09
25566,2018-02-23,5,2.04
25567,2018-02-23,6,1.61
25568,2018-02-23,7,2.75
25569,2018-02-23,8,2.68
25570,2018-02-23,9,2.46
25571,2018-02-23,10,2.8
25572,2018-02-23,11,1.8
25573,2018-02-23,12,2.49
25574,2018-02-23,13,2.19
25575,2018-02-23,14,3.49
25576,2018-02-23,15,1.76
25577,2018-02-23,16,2.38
25578,2018-02-23,17,2.12
25579,2018-02-23,18,2.83
25580,2018-02-23,19,2.01
25581,2018-02-23,20,2.41
25582,2018-02-23,21,2.28
25583,2018-02-23,22,4.94
25584,2018-02-23,23,2.88
25585,2018-02-24,0,1.9
25586,2018-02-24,1,2.0
25587,2018-02-24,2,1.59
25588,2018-02-24,3,1.88
25589,2018-02-24,4,1.67
25590,2018-02-24,5,1.93
25591,2018-02-24,6,1.94
25592,2018-02-24,7,2.51
25593,2018-02-24,8,1.92
25594,2018-02-24,9,2.22
25595,2018-02-24,10,2.07
25596,2018-02-24,11,1.8
25597,2018-02-24,12,2.45
25598,2018-02-24,13,1.5
25599,2018-02-24,14,1.71
25600,2018-02-24,15,2.96
25601,2018-02-24,16,2.63
25602,2018-02-24,17,3.48
25603,2018-02-24,18,2.86
25604,2018-02-24,19,2.85
25605,2018-02-24,20,2.62
25606,2018-02-24,21,2.49
25607,2018-02-24,22,2.18
25608,2018-02-24,23,2.04
25609,2018-02-25,0,1.87
25610,2018-02-25,1,1.57
25611,2018-02-25,2,1.95
25612,2018-02-25,3,1.55
25613,2018-02-25,4,1.8
25614,2018-02-25,5,1.85
25615,2018-02-25,6,2.01
25616,2018-02-25,7,2.44
25617,2018-02-25,8,2.38
25618,2018-02-25,9,1.54
25619,2018-02-25,10,1.95
25620,2018-02-25,11,1.61
25621,2018-02-25,12,1.59
25622,2018-02-25,13,1.91
25623,2018-02-25,14,2.07
25624,2018-02-25,15,1.72
25625,2018-02-25,16,1.86
25626,2018-02-25,17,2.71
25627,2018-02-25,18,3.07
25628,2018-02-25,19,2.23
25629,2018-02-25,20,2.5
25630,2018-02-25,21,1.84
25631,2018-02-25,22,2.44
25632,2018-02-25,23,2.46
25633,2018-02-26,0,1.82
25634,2018-02-26,1,1.94
25635,2018-02-26,2,1.98
25636,2018-02-26,3,1.61
25637,2018-02-26,4,2.04
25638,2018-02-26,5,1.63
25639,2018-02-26,6,2.46
25640,2018-02-26,7,2.43
25641,2018-02-26,8,1.64
25642,2018-02-26,9,2.02
25643,2018-02-26,10,1.39
25644,2018-02-26,11,2.14
25645,2018-02-26,12,1.39
25646,2018-02-26,13,1.47
25647,2018-02-26,14,1.88
25648,2018-02-26,15,2.25
25649,2018-02-26,16,2.58
25650,2018-02-26,17,4.14
25651,2018-02-26,18,2.83
25652,2018-02-26,19,4.02
25653,2018-02-26,20,4.47
25654,2018-02-26,21,4.26
25655,2018-02-26,22,3.17
25656,2018-02-26,23,1.7
25657,2018-02-27,0,1.9
25658,2018-02-27,1,1.42
25659,2018-02-27,2,1.92
25660,2018-02-27,3,1.63
25661,2018-02-27,4,1.7
25662,2018-02-27,5,1.74
25663,2018-02-27,6,1.93
25664,2018-02-27,7,2.71
25665,2018-02-27,8,2.24
25666,2018-02-27,9,2.62
25667,2018-02-27,10,1.84
25668,2018-02-27,11,1.9
25669,2018-02-27,12,2.08
25670,2018-02-27,13,2.2
25671,2018-02-27,14,2.0
25672,2018-02-27,15,1.86
25673,2018-02-27,16,2.31
25674,2018-02-27,17,3.02
25675,2018-02-27,18,2.09
25676,2018-02-27,19,2.1
25677,2018-02-27,20,1.97
25678,2018-02-27,21,1.7
25679,2018-02-27,22,1.99
25680,2018-02-27,23,1.86
25681,2018-02-28,0,1.83
25682,2018-02-28,1,1.85
25683,2018-02-28,2,1.35
25684,2018-02-28,3,1.86
25685,2018-02-28,4,1.72
25686,2018-02-28,5,1.64
25687,2018-02-28,6,1.88
25688,2018-02-28,7,2.11
25689,2018-02-28,8,2.67
25690,2018-02-28,9,2.8
25691,2018-02-28,10,2.46
25692,2018-02-28,11,2.78
25693,2018-02-28,12,1.95
25694,2018-02-28,13,1.47
25695,2018-02-28,14,2.16
25696,2018-02-28,15,2.38
25697,2018-02-28,16,2.24
25698,2018-02-28,17,3.12
25699,2018-02-28,18,2.14
25700,2018-02-28,19,2.48
25701,2018-02-28,20,2.51
25702,2018-02-28,21,1.76
25703,2018-02-28,22,2.24
25704,2018-02-28,23,1.56
25705,2018-03-01,0,1.63
25706,2018-03-01,1,1.82
25707,2018-03-01,2,1.49
25708,2018-03-01,3,1.62
25709,2018-03-01,4,1.86
25710,2018-03-01,5,1.58
25711,2018-03-01,6,1.68
25712,2018-03-01,7,2.31
25713,2018-03-01,8,2.16
25714,2018-03-01,9,1.67
25715,2018-03-01,10,1.69
25716,2018-03-01,11,1.51
25717,2018-03-01,12,1.8
25718,2018-03-01,13,1.93
25719,2018-03-01,14,1.69
25720,2018-03-01,15,1.43
25721,2018-03-01,16,1.69
25722,2018-03-01,17,2.87
25723,2018-03-01,18,3.1
25724,2018-03-01,19,2.41
25725,2018-03-01,20,2.76
25726,2018-03-01,21,2.49
25727,2018-03-01,22,2.43
25728,2018-03-01,23,1.86
25729,2018-03-02,0,1.95
25730,2018-03-02,1,1.42
25731,2018-03-02,2,1.89
25732,2018-03-02,3,1.4
25733,2018-03-02,4,1.82
25734,2018-03-02,5,1.49
25735,2018-03-02,6,1.98
25736,2018-03-02,7,1.91
25737,2018-03-02,8,1.79
25738,2018-03-02,9,1.42
25739,2018-03-02,10,2.12
25740,2018-03-02,11,1.42
25741,2018-03-02,12,1.98
25742,2018-03-02,13,1.45
25743,2018-03-02,14,1.84
25744,2018-03-02,15,1.69
25745,2018-03-02,16,1.79
25746,2018-03-02,17,1.59
25747,2018-03-02,18,3.74
25748,2018-03-02,19,2.47
25749,2018-03-02,20,1.98
25750,2018-03-02,21,3.03
25751,2018-03-02,22,5.06
25752,2018-03-02,23,1.63
25753,2018-03-03,0,1.57
25754,2018-03-03,1,1.94
25755,2018-03-03,2,1.48
25756,2018-03-03,3,1.79
25757,2018-03-03,4,1.92
25758,2018-03-03,5,1.45
25759,2018-03-03,6,2.53
25760,2018-03-03,7,2.19
25761,2018-03-03,8,1.84
25762,2018-03-03,9,2.06
25763,2018-03-03,10,2.06
25764,2018-03-03,11,1.57
25765,2018-03-03,12,1.7
25766,2018-03-03,13,1.88
25767,2018-03-03,14,2.56
25768,2018-03-03,15,2.93
25769,2018-03-03,16,2.03
25770,2018-03-03,17,2.65
25771,2018-03-03,18,3.0
25772,2018-03-03,19,3.05
25773,2018-03-03,20,2.3
25774,2018-03-03,21,2.14
25775,2018-03-03,22,2.15
25776,2018-03-03,23,1.68
25777,2018-03-04,0,1.56
25778,2018-03-04,1,1.87
25779,2018-03-04,2,1.54
25780,2018-03-04,3,1.7
25781,2018-03-04,4,1.88
25782,2018-03-04,5,1.59
25783,2018-03-04,6,2.13
25784,2018-03-04,7,2.36
25785,2018-03-04,8,2.12
25786,2018-03-04,9,1.86
25787,2018-03-04,10,1.85
25788,2018-03-04,11,2.48
25789,2018-03-04,12,3.58
25790,2018-03-04,13,1.78
25791,2018-03-04,14,1.46
25792,2018-03-04,15,1.85
25793,2018-03-04,16,1.77
25794,2018-03-04,17,2.05
25795,2018-03-04,18,3.77
25796,2018-03-04,19,3.21
25797,2018-03-04,20,2.34
25798,2018-03-04,21,2.16
25799,2018-03-04,22,2.04
25800,2018-03-04,23,1.95
25801,2018-03-05,0,1.75
25802,2018-03-05,1,1.46
25803,2018-03-05,2,2.0
25804,2018-03-05,3,1.4
25805,2018-03-05,4,1.95
25806,2018-03-05,5,1.93
25807,2018-03-05,6,1.55
25808,2018-03-05,7,2.49
25809,2018-03-05,8,1.84
25810,2018-03-05,9,1.82
25811,2018-03-05,10,1.89
25812,2018-03-05,11,1.46
25813,2018-03-05,12,1.27
25814,2018-03-05,13,1.54
25815,2018-03-05,14,1.66
25816,2018-03-05,15,1.89
25817,2018-03-05,16,2.28
25818,2018-03-05,17,2.94
25819,2018-03-05,18,3.13
25820,2018-03-05,19,1.94
25821,2018-03-05,20,2.19
25822,2018-03-05,21,3.01
25823,2018-03-05,22,3.62
25824,2018-03-05,23,1.91
25825,2018-03-06,0,1.23
25826,2018-03-06,1,1.89
25827,2018-03-06,2,1.33
25828,2018-03-06,3,1.86
25829,2018-03-06,4,1.47
25830,2018-03-06,5,1.74
25831,2018-03-06,6,1.56
25832,2018-03-06,7,2.31
25833,2018-03-06,8,2.13
25834,2018-03-06,9,1.72
25835,2018-03-06,10,1.82
25836,2018-03-06,11,2.05
25837,2018-03-06,12,2.39
25838,2018-03-06,13,1.37
25839,2018-03-06,14,1.93
25840,2018-03-06,15,1.44
25841,2018-03-06,16,1.64
25842,2018-03-06,17,3.23
25843,2018-03-06,18,2.66
25844,2018-03-06,19,2.43
25845,2018-03-06,20,1.65
25846,2018-03-06,21,1.95
25847,2018-03-06,22,2.09
25848,2018-03-06,23,1.79
25849,2018-03-07,0,1.86
25850,2018-03-07,1,1.86
25851,2018-03-07,2,1.38
25852,2018-03-07,3,1.86
25853,2018-03-07,4,1.87
25854,2018-03-07,5,1.61
25855,2018-03-07,6,1.91
25856,2018-03-07,7,2.21
25857,2018-03-07,8,1.94
25858,2018-03-07,9,2.13
25859,2018-03-07,10,2.86
25860,2018-03-07,11,1.94
25861,2018-03-07,12,1.31
25862,2018-03-07,13,1.62
25863,2018-03-07,14,2.13
25864,2018-03-07,15,2.91
25865,2018-03-07,16,1.91
25866,2018-03-07,17,3.06
25867,2018-03-07,18,4.17
25868,2018-03-07,19,2.59
25869,2018-03-07,20,2.72
25870,2018-03-07,21,2.24
25871,2018-03-07,22,2.15
25872,2018-03-07,23,2.72
25873,2018-03-08,0,2.03
25874,2018-03-08,1,1.72
25875,2018-03-08,2,1.67
25876,2018-03-08,3,1.46
25877,2018-03-08,4,1.76
25878,2018-03-08,5,1.6
25879,2018-03-08,6,1.53
25880,2018-03-08,7,2.31
25881,2018-03-08,8,1.84
25882,2018-03-08,9,1.91
25883,2018-03-08,10,1.46
25884,2018-03-08,11,2.02
25885,2018-03-08,12,1.66
25886,2018-03-08,13,1.97
25887,2018-03-08,14,1.31
25888,2018-03-08,15,1.35
25889,2018-03-08,16,1.58
25890,2018-03-08,17,1.44
25891,2018-03-08,18,1.42
25892,2018-03-08,19,1.35
25893,2018-03-08,20,1.42
25894,2018-03-08,21,1.64
25895,2018-03-08,22,1.95
25896,2018-03-08,23,1.45
25897,2018-03-09,0,1.72
25898,2018-03-09,1,1.27
25899,2018-03-09,2,1.68
25900,2018-03-09,3,1.53
25901,2018-03-09,4,1.92
25902,2018-03-09,5,1.35
25903,2018-03-09,6,1.83
25904,2018-03-09,7,2.4
25905,2018-03-09,8,1.75
25906,2018-03-09,9,2.53
25907,2018-03-09,10,2.13
25908,2018-03-09,11,1.33
25909,2018-03-09,12,1.48
25910,2018-03-09,13,1.52
25911,2018-03-09,14,1.78
25912,2018-03-09,15,0.98
25913,2018-03-09,16,1.4
25914,2018-03-09,17,1.78
25915,2018-03-09,18,2.64
25916,2018-03-09,19,2.66
25917,2018-03-09,20,1.67
25918,2018-03-09,21,2.49
25919,2018-03-09,22,4.58
25920,2018-03-09,23,2.38
25921,2018-03-10,0,1.63
25922,2018-03-10,1,1.58
25923,2018-03-10,2,1.8
25924,2018-03-10,3,1.56
25925,2018-03-10,4,1.68
25926,2018-03-10,5,1.9
25927,2018-03-10,6,1.85
25928,2018-03-10,7,2.56
25929,2018-03-10,8,2.03
25930,2018-03-10,9,2.75
25931,2018-03-10,10,3.03
25932,2018-03-10,11,1.67
25933,2018-03-10,12,2.02
25934,2018-03-10,13,1.54
25935,2018-03-10,14,3.36
25936,2018-03-10,15,1.04
25937,2018-03-10,16,1.45
25938,2018-03-10,17,1.94
25939,2018-03-10,18,2.01
25940,2018-03-10,19,2.15
25941,2018-03-10,20,1.92
25942,2018-03-10,21,2.21
25943,2018-03-10,22,1.65
25944,2018-03-10,23,1.95
25945,2018-03-11,0,1.36
25946,2018-03-11,1,1.46
25947,2018-03-11,3,1.76
25948,2018-03-11,4,1.43
25949,2018-03-11,5,1.86
25950,2018-03-11,6,1.84
25951,2018-03-11,7,1.48
25952,2018-03-11,8,2.07
25953,2018-03-11,9,2.22
25954,2018-03-11,10,2.14
